"participant","item","register","attractor","verb","yes"
106,267,"informal","sg","pl",0
106,331,"informal","sg","pl",0
106,395,"informal","sg","pl",0
106,459,"informal","sg","pl",0
106,212,"informal","sg","sg",0
106,276,"informal","sg","sg",0
106,340,"informal","sg","sg",0
106,404,"informal","sg","sg",1
106,468,"informal","sg","sg",1
107,213,"formal","pl","pl",1
107,277,"formal","pl","pl",0
107,341,"formal","pl","pl",1
107,405,"formal","pl","pl",1
107,469,"formal","pl","pl",0
107,222,"formal","pl","sg",0
107,286,"formal","pl","sg",0
107,350,"formal","pl","sg",1
107,414,"formal","pl","sg",0
107,478,"formal","pl","sg",1
107,231,"formal","sg","pl",0
107,295,"formal","sg","pl",0
107,359,"formal","sg","pl",0
107,423,"formal","sg","pl",0
107,487,"formal","sg","pl",0
107,240,"formal","sg","sg",1
107,304,"formal","sg","sg",0
107,368,"formal","sg","sg",1
107,432,"formal","sg","sg",1
107,496,"formal","sg","sg",1
107,185,"informal","pl","pl",0
107,249,"informal","pl","pl",0
107,313,"informal","pl","pl",0
107,377,"informal","pl","pl",0
107,441,"informal","pl","pl",0
107,194,"informal","pl","sg",0
107,258,"informal","pl","sg",0
107,322,"informal","pl","sg",0
107,386,"informal","pl","sg",0
107,450,"informal","pl","sg",0
107,203,"informal","sg","pl",0
107,267,"informal","sg","pl",0
107,331,"informal","sg","pl",0
107,395,"informal","sg","pl",0
107,459,"informal","sg","pl",0
107,212,"informal","sg","sg",0
107,276,"informal","sg","sg",0
107,340,"informal","sg","sg",0
107,404,"informal","sg","sg",0
107,468,"informal","sg","sg",0
108,213,"formal","pl","pl",1
108,277,"formal","pl","pl",0
108,341,"formal","pl","pl",0
108,405,"formal","pl","pl",0
108,469,"formal","pl","pl",0
108,222,"formal","pl","sg",0
108,286,"formal","pl","sg",1
108,350,"formal","pl","sg",0
108,414,"formal","pl","sg",1
108,478,"formal","pl","sg",1
108,231,"formal","sg","pl",0
108,295,"formal","sg","pl",0
108,359,"formal","sg","pl",1
108,423,"formal","sg","pl",0
108,487,"formal","sg","pl",0
108,240,"formal","sg","sg",0
108,304,"formal","sg","sg",1
108,368,"formal","sg","sg",1
108,432,"formal","sg","sg",1
108,496,"formal","sg","sg",1
108,185,"informal","pl","pl",0
108,249,"informal","pl","pl",0
108,313,"informal","pl","pl",0
108,377,"informal","pl","pl",0
108,441,"informal","pl","pl",0
108,194,"informal","pl","sg",0
108,258,"informal","pl","sg",0
108,322,"informal","pl","sg",0
108,386,"informal","pl","sg",0
108,450,"informal","pl","sg",0
108,203,"informal","sg","pl",0
108,267,"informal","sg","pl",0
108,331,"informal","sg","pl",0
108,395,"informal","sg","pl",0
108,459,"informal","sg","pl",0
108,212,"informal","sg","sg",0
108,276,"informal","sg","sg",0
108,340,"informal","sg","sg",0
108,404,"informal","sg","sg",1
108,468,"informal","sg","sg",1
109,205,"formal","pl","pl",0
109,269,"formal","pl","pl",1
109,333,"formal","pl","pl",0
109,397,"formal","pl","pl",1
109,461,"formal","pl","pl",1
109,214,"formal","pl","sg",1
109,278,"formal","pl","sg",1
109,342,"formal","pl","sg",0
109,406,"formal","pl","sg",1
109,470,"formal","pl","sg",1
109,223,"formal","sg","pl",1
109,287,"formal","sg","pl",1
109,351,"formal","sg","pl",0
109,415,"formal","sg","pl",0
109,479,"formal","sg","pl",0
109,232,"formal","sg","sg",1
109,296,"formal","sg","sg",1
109,360,"formal","sg","sg",1
109,424,"formal","sg","sg",1
109,488,"formal","sg","sg",1
109,241,"informal","pl","pl",1
109,305,"informal","pl","pl",1
109,369,"informal","pl","pl",0
109,433,"informal","pl","pl",0
109,497,"informal","pl","pl",0
109,186,"informal","pl","sg",0
109,250,"informal","pl","sg",1
109,314,"informal","pl","sg",1
109,378,"informal","pl","sg",1
109,442,"informal","pl","sg",1
109,195,"informal","sg","pl",1
109,259,"informal","sg","pl",1
109,323,"informal","sg","pl",0
109,387,"informal","sg","pl",0
109,451,"informal","sg","pl",0
109,204,"informal","sg","sg",1
109,268,"informal","sg","sg",0
109,332,"informal","sg","sg",0
109,396,"informal","sg","sg",1
109,460,"informal","sg","sg",1
110,189,"formal","pl","pl",0
110,253,"formal","pl","pl",0
110,317,"formal","pl","pl",0
110,381,"formal","pl","pl",0
110,445,"formal","pl","pl",0
110,198,"formal","pl","sg",1
110,262,"formal","pl","sg",0
110,326,"formal","pl","sg",1
110,390,"formal","pl","sg",0
110,454,"formal","pl","sg",1
110,207,"formal","sg","pl",0
110,271,"formal","sg","pl",0
110,335,"formal","sg","pl",0
110,399,"formal","sg","pl",0
110,463,"formal","sg","pl",0
110,216,"formal","sg","sg",1
110,280,"formal","sg","sg",1
110,344,"formal","sg","sg",1
110,408,"formal","sg","sg",1
110,472,"formal","sg","sg",1
110,225,"informal","pl","pl",0
110,289,"informal","pl","pl",0
110,353,"informal","pl","pl",0
110,417,"informal","pl","pl",0
110,481,"informal","pl","pl",0
110,234,"informal","pl","sg",1
110,298,"informal","pl","sg",1
110,362,"informal","pl","sg",1
110,426,"informal","pl","sg",1
110,490,"informal","pl","sg",1
110,243,"informal","sg","pl",0
110,307,"informal","sg","pl",0
110,371,"informal","sg","pl",0
110,435,"informal","sg","pl",0
110,499,"informal","sg","pl",0
110,188,"informal","sg","sg",1
110,252,"informal","sg","sg",1
110,316,"informal","sg","sg",1
110,380,"informal","sg","sg",1
110,444,"informal","sg","sg",1
111,205,"formal","pl","pl",0
111,269,"formal","pl","pl",1
111,333,"formal","pl","pl",1
111,397,"formal","pl","pl",1
111,461,"formal","pl","pl",1
111,214,"formal","pl","sg",1
111,278,"formal","pl","sg",1
111,342,"formal","pl","sg",1
111,406,"formal","pl","sg",1
111,470,"formal","pl","sg",1
111,223,"formal","sg","pl",0
111,287,"formal","sg","pl",0
111,351,"formal","sg","pl",0
111,415,"formal","sg","pl",1
111,479,"formal","sg","pl",1
111,232,"formal","sg","sg",1
111,296,"formal","sg","sg",1
111,360,"formal","sg","sg",1
111,424,"formal","sg","sg",1
111,488,"formal","sg","sg",1
111,241,"informal","pl","pl",1
111,305,"informal","pl","pl",1
111,369,"informal","pl","pl",1
111,433,"informal","pl","pl",0
111,497,"informal","pl","pl",1
111,186,"informal","pl","sg",1
111,250,"informal","pl","sg",1
111,314,"informal","pl","sg",1
111,378,"informal","pl","sg",0
111,442,"informal","pl","sg",1
111,195,"informal","sg","pl",0
111,259,"informal","sg","pl",0
111,323,"informal","sg","pl",1
111,387,"informal","sg","pl",1
111,451,"informal","sg","pl",1
111,204,"informal","sg","sg",1
111,268,"informal","sg","sg",1
111,332,"informal","sg","sg",1
111,396,"informal","sg","sg",1
111,460,"informal","sg","sg",1
112,213,"formal","pl","pl",1
112,277,"formal","pl","pl",1
112,341,"formal","pl","pl",1
112,405,"formal","pl","pl",1
112,469,"formal","pl","pl",1
112,222,"formal","pl","sg",1
112,286,"formal","pl","sg",1
112,350,"formal","pl","sg",1
112,414,"formal","pl","sg",1
112,478,"formal","pl","sg",1
112,231,"formal","sg","pl",1
112,295,"formal","sg","pl",1
112,359,"formal","sg","pl",1
112,423,"formal","sg","pl",1
112,487,"formal","sg","pl",0
112,240,"formal","sg","sg",1
112,304,"formal","sg","sg",1
112,368,"formal","sg","sg",1
112,432,"formal","sg","sg",1
112,496,"formal","sg","sg",1
112,185,"informal","pl","pl",1
112,249,"informal","pl","pl",1
112,313,"informal","pl","pl",1
112,377,"informal","pl","pl",1
112,441,"informal","pl","pl",1
112,194,"informal","pl","sg",1
112,258,"informal","pl","sg",1
112,322,"informal","pl","sg",1
112,386,"informal","pl","sg",1
112,450,"informal","pl","sg",1
112,203,"informal","sg","pl",1
112,267,"informal","sg","pl",1
112,331,"informal","sg","pl",0
112,395,"informal","sg","pl",0
112,459,"informal","sg","pl",0
112,212,"informal","sg","sg",1
112,276,"informal","sg","sg",1
112,340,"informal","sg","sg",1
112,404,"informal","sg","sg",1
112,468,"informal","sg","sg",1
113,205,"formal","pl","pl",0
113,269,"formal","pl","pl",1
113,333,"formal","pl","pl",0
113,397,"formal","pl","pl",0
113,461,"formal","pl","pl",1
113,214,"formal","pl","sg",1
113,278,"formal","pl","sg",1
113,342,"formal","pl","sg",1
113,406,"formal","pl","sg",1
113,470,"formal","pl","sg",0
113,223,"formal","sg","pl",1
113,287,"formal","sg","pl",1
113,351,"formal","sg","pl",0
113,415,"formal","sg","pl",1
113,479,"formal","sg","pl",0
113,232,"formal","sg","sg",1
113,296,"formal","sg","sg",1
113,360,"formal","sg","sg",1
113,424,"formal","sg","sg",1
113,488,"formal","sg","sg",0
113,241,"informal","pl","pl",0
113,305,"informal","pl","pl",0
113,369,"informal","pl","pl",0
113,433,"informal","pl","pl",0
113,497,"informal","pl","pl",1
113,186,"informal","pl","sg",1
113,250,"informal","pl","sg",0
113,314,"informal","pl","sg",0
113,378,"informal","pl","sg",0
113,442,"informal","pl","sg",0
113,195,"informal","sg","pl",0
113,259,"informal","sg","pl",0
113,323,"informal","sg","pl",0
113,387,"informal","sg","pl",0
113,451,"informal","sg","pl",0
113,204,"informal","sg","sg",0
113,268,"informal","sg","sg",1
113,332,"informal","sg","sg",1
113,396,"informal","sg","sg",1
113,460,"informal","sg","sg",1
114,213,"formal","pl","pl",1
114,277,"formal","pl","pl",0
114,341,"formal","pl","pl",1
114,405,"formal","pl","pl",1
114,469,"formal","pl","pl",0
114,222,"formal","pl","sg",0
114,286,"formal","pl","sg",0
114,350,"formal","pl","sg",1
114,414,"formal","pl","sg",1
114,478,"formal","pl","sg",1
114,231,"formal","sg","pl",1
114,295,"formal","sg","pl",0
114,359,"formal","sg","pl",1
114,423,"formal","sg","pl",1
114,487,"formal","sg","pl",0
114,240,"formal","sg","sg",1
114,304,"formal","sg","sg",1
114,368,"formal","sg","sg",1
114,432,"formal","sg","sg",1
114,496,"formal","sg","sg",1
114,185,"informal","pl","pl",0
114,249,"informal","pl","pl",0
114,313,"informal","pl","pl",0
114,377,"informal","pl","pl",0
114,441,"informal","pl","pl",0
114,194,"informal","pl","sg",0
114,258,"informal","pl","sg",0
114,322,"informal","pl","sg",0
114,386,"informal","pl","sg",1
114,450,"informal","pl","sg",0
114,203,"informal","sg","pl",0
114,267,"informal","sg","pl",0
114,331,"informal","sg","pl",0
114,395,"informal","sg","pl",1
114,459,"informal","sg","pl",0
114,212,"informal","sg","sg",0
114,276,"informal","sg","sg",1
114,340,"informal","sg","sg",0
114,404,"informal","sg","sg",0
114,468,"informal","sg","sg",0
115,213,"formal","pl","pl",1
115,277,"formal","pl","pl",1
115,341,"formal","pl","pl",1
115,405,"formal","pl","pl",1
115,469,"formal","pl","pl",1
115,222,"formal","pl","sg",0
115,286,"formal","pl","sg",1
115,350,"formal","pl","sg",1
115,414,"formal","pl","sg",1
115,478,"formal","pl","sg",1
115,231,"formal","sg","pl",1
115,295,"formal","sg","pl",1
115,359,"formal","sg","pl",0
115,423,"formal","sg","pl",1
115,487,"formal","sg","pl",1
115,240,"formal","sg","sg",1
115,304,"formal","sg","sg",1
115,368,"formal","sg","sg",1
115,432,"formal","sg","sg",1
115,496,"formal","sg","sg",1
115,185,"informal","pl","pl",0
115,249,"informal","pl","pl",0
115,313,"informal","pl","pl",0
115,377,"informal","pl","pl",1
115,441,"informal","pl","pl",1
115,194,"informal","pl","sg",1
115,258,"informal","pl","sg",1
115,322,"informal","pl","sg",1
115,386,"informal","pl","sg",1
115,450,"informal","pl","sg",0
115,203,"informal","sg","pl",0
115,267,"informal","sg","pl",0
115,331,"informal","sg","pl",0
115,395,"informal","sg","pl",0
115,459,"informal","sg","pl",1
115,212,"informal","sg","sg",1
115,276,"informal","sg","sg",1
115,340,"informal","sg","sg",1
115,404,"informal","sg","sg",1
115,468,"informal","sg","sg",1
116,197,"formal","pl","pl",0
116,261,"formal","pl","pl",1
116,325,"formal","pl","pl",0
116,389,"formal","pl","pl",0
116,453,"formal","pl","pl",0
116,206,"formal","pl","sg",0
116,270,"formal","pl","sg",1
116,334,"formal","pl","sg",0
116,398,"formal","pl","sg",0
116,462,"formal","pl","sg",1
116,215,"formal","sg","pl",0
116,279,"formal","sg","pl",0
116,343,"formal","sg","pl",0
116,407,"formal","sg","pl",0
116,471,"formal","sg","pl",0
116,224,"formal","sg","sg",0
116,288,"formal","sg","sg",0
116,352,"formal","sg","sg",1
116,416,"formal","sg","sg",1
116,480,"formal","sg","sg",0
116,233,"informal","pl","pl",0
116,297,"informal","pl","pl",1
116,361,"informal","pl","pl",0
116,425,"informal","pl","pl",1
116,489,"informal","pl","pl",0
116,242,"informal","pl","sg",1
116,306,"informal","pl","sg",0
116,370,"informal","pl","sg",0
116,434,"informal","pl","sg",1
116,498,"informal","pl","sg",1
116,187,"informal","sg","pl",1
116,251,"informal","sg","pl",0
116,315,"informal","sg","pl",1
116,379,"informal","sg","pl",1
116,443,"informal","sg","pl",0
116,196,"informal","sg","sg",0
116,260,"informal","sg","sg",1
116,324,"informal","sg","sg",0
116,388,"informal","sg","sg",0
116,452,"informal","sg","sg",1
117,237,"formal","pl","pl",0
117,301,"formal","pl","pl",0
117,365,"formal","pl","pl",0
117,429,"formal","pl","pl",0
117,493,"formal","pl","pl",0
117,182,"formal","pl","sg",0
117,246,"formal","pl","sg",1
117,310,"formal","pl","sg",1
117,374,"formal","pl","sg",1
117,438,"formal","pl","sg",1
117,255,"formal","sg","pl",0
117,319,"formal","sg","pl",0
117,383,"formal","sg","pl",0
117,447,"formal","sg","pl",0
117,200,"formal","sg","sg",1
117,264,"formal","sg","sg",1
117,328,"formal","sg","sg",1
117,392,"formal","sg","sg",0
117,456,"formal","sg","sg",1
117,209,"informal","pl","pl",0
117,273,"informal","pl","pl",0
117,337,"informal","pl","pl",0
117,401,"informal","pl","pl",0
117,465,"informal","pl","pl",0
117,218,"informal","pl","sg",1
117,282,"informal","pl","sg",1
117,346,"informal","pl","sg",1
117,410,"informal","pl","sg",1
117,474,"informal","pl","sg",1
117,227,"informal","sg","pl",0
117,291,"informal","sg","pl",0
117,355,"informal","sg","pl",0
117,419,"informal","sg","pl",0
117,483,"informal","sg","pl",0
117,236,"informal","sg","sg",1
117,300,"informal","sg","sg",1
117,364,"informal","sg","sg",1
117,428,"informal","sg","sg",1
117,492,"informal","sg","sg",1
118,229,"formal","pl","pl",1
118,293,"formal","pl","pl",1
118,357,"formal","pl","pl",0
118,421,"formal","pl","pl",0
118,485,"formal","pl","pl",1
118,238,"formal","pl","sg",1
118,302,"formal","pl","sg",1
118,366,"formal","pl","sg",1
118,430,"formal","pl","sg",1
118,494,"formal","pl","sg",1
118,183,"formal","sg","pl",1
118,247,"formal","sg","pl",0
118,311,"formal","sg","pl",1
118,375,"formal","sg","pl",1
118,439,"formal","sg","pl",1
118,192,"formal","sg","sg",1
118,256,"formal","sg","sg",1
118,320,"formal","sg","sg",1
118,384,"formal","sg","sg",1
118,448,"formal","sg","sg",1
118,201,"informal","pl","pl",1
118,265,"informal","pl","pl",0
118,329,"informal","pl","pl",0
118,393,"informal","pl","pl",0
118,457,"informal","pl","pl",0
118,210,"informal","pl","sg",0
118,274,"informal","pl","sg",1
118,338,"informal","pl","sg",0
118,402,"informal","pl","sg",0
118,466,"informal","pl","sg",0
118,219,"informal","sg","pl",0
118,283,"informal","sg","pl",0
118,347,"informal","sg","pl",0
118,411,"informal","sg","pl",0
118,475,"informal","sg","pl",0
118,228,"informal","sg","sg",0
118,292,"informal","sg","sg",1
118,356,"informal","sg","sg",1
118,420,"informal","sg","sg",0
118,484,"informal","sg","sg",0
119,229,"formal","pl","pl",0
119,293,"formal","pl","pl",1
119,357,"formal","pl","pl",0
119,485,"formal","pl","pl",0
119,238,"formal","pl","sg",1
119,302,"formal","pl","sg",0
119,366,"formal","pl","sg",1
119,430,"formal","pl","sg",1
119,494,"formal","pl","sg",1
119,183,"formal","sg","pl",0
119,247,"formal","sg","pl",0
119,375,"formal","sg","pl",0
119,439,"formal","sg","pl",0
119,192,"formal","sg","sg",1
119,256,"formal","sg","sg",1
119,320,"formal","sg","sg",1
119,384,"formal","sg","sg",1
119,448,"formal","sg","sg",1
119,201,"informal","pl","pl",0
119,265,"informal","pl","pl",0
119,329,"informal","pl","pl",0
119,393,"informal","pl","pl",0
119,457,"informal","pl","pl",0
119,210,"informal","pl","sg",1
119,274,"informal","pl","sg",1
119,338,"informal","pl","sg",1
119,402,"informal","pl","sg",1
119,466,"informal","pl","sg",1
119,219,"informal","sg","pl",0
119,283,"informal","sg","pl",0
119,347,"informal","sg","pl",0
119,411,"informal","sg","pl",0
119,475,"informal","sg","pl",0
119,228,"informal","sg","sg",0
119,292,"informal","sg","sg",1
119,356,"informal","sg","sg",1
119,420,"informal","sg","sg",1
119,484,"informal","sg","sg",1
120,221,"formal","pl","pl",1
120,285,"formal","pl","pl",1
120,349,"formal","pl","pl",0
120,413,"formal","pl","pl",1
120,477,"formal","pl","pl",1
120,230,"formal","pl","sg",1
120,294,"formal","pl","sg",1
120,358,"formal","pl","sg",1
120,422,"formal","pl","sg",1
120,486,"formal","pl","sg",1
120,239,"formal","sg","pl",0
120,303,"formal","sg","pl",0
120,367,"formal","sg","pl",0
120,431,"formal","sg","pl",0
120,495,"formal","sg","pl",1
120,184,"formal","sg","sg",1
120,248,"formal","sg","sg",1
120,312,"formal","sg","sg",1
120,376,"formal","sg","sg",1
120,440,"formal","sg","sg",1
120,193,"informal","pl","pl",0
120,257,"informal","pl","pl",0
120,321,"informal","pl","pl",0
120,385,"informal","pl","pl",0
120,449,"informal","pl","pl",0
120,202,"informal","pl","sg",1
120,266,"informal","pl","sg",1
120,330,"informal","pl","sg",1
120,394,"informal","pl","sg",1
120,458,"informal","pl","sg",1
120,211,"informal","sg","pl",0
120,275,"informal","sg","pl",1
120,339,"informal","sg","pl",1
120,403,"informal","sg","pl",1
120,467,"informal","sg","pl",0
120,220,"informal","sg","sg",1
120,284,"informal","sg","sg",1
120,348,"informal","sg","sg",1
120,412,"informal","sg","sg",1
120,476,"informal","sg","sg",1
121,229,"formal","pl","pl",0
121,293,"formal","pl","pl",1
121,357,"formal","pl","pl",1
121,421,"formal","pl","pl",1
121,485,"formal","pl","pl",1
121,238,"formal","pl","sg",1
121,302,"formal","pl","sg",0
121,366,"formal","pl","sg",0
121,430,"formal","pl","sg",1
121,494,"formal","pl","sg",1
121,183,"formal","sg","pl",1
121,247,"formal","sg","pl",0
121,311,"formal","sg","pl",1
121,375,"formal","sg","pl",0
121,439,"formal","sg","pl",0
121,192,"formal","sg","sg",0
121,256,"formal","sg","sg",1
121,320,"formal","sg","sg",0
121,384,"formal","sg","sg",0
121,448,"formal","sg","sg",0
121,201,"informal","pl","pl",0
121,265,"informal","pl","pl",0
121,329,"informal","pl","pl",0
121,393,"informal","pl","pl",0
121,457,"informal","pl","pl",0
121,210,"informal","pl","sg",0
121,274,"informal","pl","sg",1
121,338,"informal","pl","sg",0
121,402,"informal","pl","sg",0
121,466,"informal","pl","sg",0
121,219,"informal","sg","pl",0
121,283,"informal","sg","pl",0
121,347,"informal","sg","pl",0
121,411,"informal","sg","pl",0
121,475,"informal","sg","pl",0
121,228,"informal","sg","sg",0
121,292,"informal","sg","sg",0
121,356,"informal","sg","sg",1
121,420,"informal","sg","sg",0
121,484,"informal","sg","sg",1
122,205,"formal","pl","pl",0
122,269,"formal","pl","pl",1
122,333,"formal","pl","pl",0
122,397,"formal","pl","pl",0
122,461,"formal","pl","pl",1
122,214,"formal","pl","sg",1
122,278,"formal","pl","sg",1
122,342,"formal","pl","sg",1
122,406,"formal","pl","sg",1
122,470,"formal","pl","sg",1
122,223,"formal","sg","pl",1
122,287,"formal","sg","pl",0
122,351,"formal","sg","pl",0
122,415,"formal","sg","pl",0
122,479,"formal","sg","pl",0
122,232,"formal","sg","sg",1
122,296,"formal","sg","sg",1
122,360,"formal","sg","sg",1
122,424,"formal","sg","sg",1
122,488,"formal","sg","sg",1
122,241,"informal","pl","pl",0
122,305,"informal","pl","pl",0
122,369,"informal","pl","pl",0
122,433,"informal","pl","pl",1
122,497,"informal","pl","pl",1
122,186,"informal","pl","sg",1
122,250,"informal","pl","sg",1
122,314,"informal","pl","sg",1
122,378,"informal","pl","sg",1
122,442,"informal","pl","sg",1
122,195,"informal","sg","pl",0
122,259,"informal","sg","pl",0
122,323,"informal","sg","pl",0
122,387,"informal","sg","pl",1
122,451,"informal","sg","pl",0
122,204,"informal","sg","sg",1
122,268,"informal","sg","sg",1
122,332,"informal","sg","sg",1
122,396,"informal","sg","sg",1
122,460,"informal","sg","sg",1
123,197,"formal","pl","pl",1
